id_cliente,recencia,frequencia,valor_total,ticket_medio,tenure_dias,qt_devolucoes,valor_devolvido,R,F,M,segmento,churn_proba,churn_previsto,faixa_risco,churn_real,conjunto
ABC5DE0A1E44E77BC847A6C4E71EEB32,3,126,5378.8,39.26,413,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
EC6E61375B15700C6B9D4FF5EE44D57E,1,138,9363.8,66.88,421,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,teste
8C7FEE58C148D859F4FE1AABC5C879B7,2,88,7436.37,57.2,195,0,0.0,5,5,5,Campeoes,0.0161749740227039,0,Baixo,0,treino
D746B8B0616EC3B4E32895C6EFDB698D,19,28,1811.94,62.48,416,0,0.0,4,4,4,Campeoes,0.06272203670531235,0,Baixo,0,teste
4D2920479B5BC0DB6D1AA8CC144D6B2C,0,173,7312.94,32.36,420,1,44.44,5,5,5,Campeoes,0.015110782559192048,0,Baixo,0,treino
43DC9D49D7E7E0A919D4BF7EDE34838F,8,54,1699.4,30.9,420,0,0.0,4,5,4,Campeoes,0.02354387948233914,0,Baixo,0,treino
2D606419437D5FCD6184000D2D14E5DA,1,32,2665.27,80.77,416,0,0.0,5,4,4,Campeoes,0.02482525851185018,0,Baixo,0,teste
377F3A415B4254641E2DBB7DBCF1632B,3,87,7561.68,81.31,398,0,0.0,5,5,5,Campeoes,0.01575043007725584,0,Baixo,0,treino
54A1D9AEABB6153DD7CFB2C7CAF90247,3,116,4008.47,33.4,418,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
CB029109486DBA41DDD37EB810C7D6E4,0,77,3083.76,39.54,402,0,0.0,5,5,5,Campeoes,0.01575043007725584,0,Baixo,0,treino
C1185D875AC0AB3B71E0D5E2FE2D0373,1,27,4358.3,161.42,400,0,0.0,5,4,5,Campeoes,0.02278434099497759,0,Baixo,0,teste
6259CC96FE2DB62E8DCC927BD5B10CF4,5,88,6355.93,69.09,417,0,0.0,4,5,5,Campeoes,0.015853130146589116,0,Baixo,0,treino
8F19F1355458B091EB6356C0DA690628,2,154,9674.44,44.38,422,0,0.0,5,5,5,Campeoes,0.01575043007725584,0,Baixo,0,treino
D4D58721848C35046B5CE206019E8B41,8,9,505.93,50.59,231,0,0.0,4,3,3,Leais,0.11160916326432986,0,Baixo,0,treino
33EBD84377D4CC6146281FFE2942B638,44,23,1095.41,45.64,422,0,0.0,3,4,4,Atencao,0.1267519282055,0,Baixo,0,teste
35A1042F65194E554F0ACC5E4392D18B,7,72,5173.85,62.34,417,0,0.0,4,5,5,Campeoes,0.01608638575615012,0,Baixo,0,teste
6E244691F2B99CB9F6F0CC7CBFE53B45,17,11,1911.57,173.78,222,0,0.0,4,3,4,Leais,0.11087872134495029,0,Baixo,0,teste
70FE6D694A80EBAFE49EA11189288237,36,3,145.26,48.42,394,0,0.0,3,2,2,Atencao,0.6662669637272653,1,Alto,0,treino
A328F22930AB0020394C826B8E45A9C1,39,34,3510.73,97.52,359,0,0.0,3,5,5,Atencao,0.09876273039470103,0,Baixo,0,treino
DACD9F2D5EF4D0BEC7AD7AFB2DA52C73,6,26,2379.96,88.15,330,0,0.0,4,4,4,Campeoes,0.02316841501745247,0,Baixo,0,treino
25E1A0B542323A494BBCF9D0628626E1,6,9,1154.19,128.24,399,0,0.0,4,3,4,Leais,0.16717248920880537,0,Baixo,0,teste
696A2FC5027AC7F2D7897BBBF80EC94E,2,73,3624.41,44.75,422,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,teste
F04B1E179CA6A6F76BAA15D926BF316D,1,23,1448.5,62.98,422,0,0.0,5,4,4,Campeoes,0.047846105876349486,0,Baixo,0,treino
CCBE1677346873D330A684366EE074F9,11,55,5422.1,96.82,422,0,0.0,4,5,5,Campeoes,0.021492241834881545,0,Baixo,0,teste
7F53AF5269516BBE01819866A87C0526,1,100,8744.27,78.07,422,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
CDC0C236850D9C58206C9B4298B0ED94,2,32,1664.16,48.95,391,0,0.0,5,4,4,Campeoes,0.036158408151267606,0,Baixo,0,treino
C973BFA0CACC5C6D56CE3858D04FF228,10,11,231.96,19.33,283,0,0.0,4,3,2,Leais,0.17723227618326826,0,Baixo,0,treino
40C445226BF74096D8704D09709CFE71,11,14,583.21,38.88,397,0,0.0,4,4,3,Leais,0.14276110644889456,0,Baixo,0,teste
B200B6C8819B8452806CF408A7907116,15,32,1958.92,57.62,423,0,0.0,4,4,4,Campeoes,0.06272203670531235,0,Baixo,0,treino
D0AEB713A0AEFF129BA9470D57C5A132,12,38,1806.36,46.32,416,0,0.0,4,5,4,Campeoes,0.049809262678147594,0,Baixo,0,treino
25822B03D64B01266CB17551E35D3917,2,61,10568.67,170.46,420,0,0.0,5,5,5,Campeoes,0.01519544990265906,0,Baixo,0,treino
5206ECF22A4437A5F4BEC742E7B2236D,0,68,7487.35,103.99,423,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
7E848941626D58F3FF5C70673A3EFCF4,2,21,2941.62,140.08,423,0,0.0,5,4,5,Campeoes,0.03295067313871025,0,Baixo,0,teste
D5200FEE9F8290D87F108C3CE72D4745,15,23,616.98,25.71,415,0,0.0,4,4,3,Leais,0.11167180454359074,0,Baixo,0,treino
0A6E50CEC3F4DBBFF73FBB5DA7311A0C,3,147,9078.46,59.34,423,0,0.0,5,5,5,Campeoes,0.01608638575615012,0,Baixo,0,teste
52785491BDA9FD5EE6FF6134465A5D62,8,32,10088.92,296.73,404,0,0.0,4,4,5,Campeoes,0.024882985142228475,0,Baixo,0,treino
B57D5B86077751F7F57E5DD09E9DF6C1,36,14,1904.59,136.04,334,0,0.0,3,4,4,Atencao,0.4245748421446527,1,Medio,0,teste
74539766657DEDD6AA93F772CD93E376,135,1,18.37,18.37,135,0,0.0,2,2,1,Hibernando,0.8777195921575225,1,Alto,0,treino
4D083EB31AB8725F3D0C8D237C0E0440,39,14,1805.72,120.38,125,0,0.0,3,4,4,Atencao,0.294758265714626,0,Baixo,0,teste
9B63FC1D9358648E6DD8E4837B0BF1C2,2,85,12269.71,141.03,422,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
CBD936A2882A18458EC1182A3FDFF0AA,3,49,2165.82,41.65,421,0,0.0,5,5,4,Campeoes,0.017628557133880875,0,Baixo,0,treino
138070B2A2E23751CCD50505F4C6222B,0,51,3173.97,56.68,417,0,0.0,5,5,5,Campeoes,0.01575043007725584,0,Baixo,0,teste
E398E8B56C17E0E90FCE25DB790B20E0,2,27,1153.26,42.71,381,0,0.0,5,4,4,Campeoes,0.036158408151267606,0,Baixo,0,treino
82B23E126DE55BE1489DFB7D5468E91B,404,1,44.49,44.49,404,0,0.0,1,1,1,Perdidos,0.7833643201668149,1,Alto,0,treino
5A7153ADBE87DE4960218C87B750EE10,0,20,635.31,31.77,394,0,0.0,5,4,3,Leais,0.061455398784430126,0,Baixo,0,teste
06950042A9E9224709414A2AB75F08E8,17,41,1627.64,37.85,418,0,0.0,4,5,4,Campeoes,0.052343808917909185,0,Baixo,0,treino
66D903A89DB538268D168CC70EB5A729,3,48,4265.71,82.03,411,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
23D46E46E1F3A9DF81D6D8FBF8D74574,1,33,2384.03,62.74,402,0,0.0,5,4,4,Campeoes,0.017928452398910718,0,Baixo,0,treino
09F1D8D06FE9DC79DF033098AED671D9,1,107,7400.94,55.65,422,1,24.02,5,5,5,Campeoes,0.014891459273752914,0,Baixo,0,teste
23720D34A035A19DCA39926D28DB0C87,2,56,3667.72,61.13,410,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
99B0AA04256A5F4276607A1A3F4618EB,6,117,28816.9,232.39,420,0,0.0,4,5,5,Campeoes,0.020023527761160585,0,Baixo,0,treino
9703CF09878AE98C34E5741A4EBBD38A,0,206,6815.76,29.38,413,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
B0F1B4058106C4698EC680124B6A1ADF,23,4,121.87,30.47,222,0,0.0,4,3,2,Leais,0.4558537106916441,1,Medio,0,treino
628FC56CCD82FE2F9840961FA4A19E36,2,19,1333.44,55.56,406,0,0.0,5,4,4,Campeoes,0.050210374478721245,0,Baixo,0,treino
967EE22ADD345B017D86DF62C3B09E66,15,17,998.18,55.45,398,0,0.0,4,4,4,Campeoes,0.07987405667764651,0,Baixo,0,treino
9295B5F156F57C551674B9BC87E77871,28,48,1915.9,39.91,406,0,0.0,3,5,4,Atencao,0.08552202050194316,0,Baixo,0,treino
6668B2294CED1BEFC7BBC4986DD906D1,8,56,12106.59,205.2,423,0,0.0,4,5,5,Campeoes,0.016127985599908704,0,Baixo,0,treino
F60647829A81CC8B1641FC90768BF7DB,105,3,76.87,25.62,394,0,0.0,2,2,1,Hibernando,0.7106130881428449,1,Alto,0,treino
B7EFFCDE6B9C88AF2B3BE0119871AE1C,18,22,1149.37,52.24,411,0,0.0,4,4,4,Campeoes,0.08792335749033636,0,Baixo,0,treino
73B9282A239BC74CE9F82347972F6BF7,43,6,190.2,31.7,358,0,0.0,3,3,2,Atencao,0.4545341844849576,1,Medio,0,treino
14FDBC798CCFA819B76EDFBD1E1139A1,1,98,6733.77,63.53,419,0,0.0,5,5,5,Campeoes,0.01575043007725584,0,Baixo,0,treino
BEA2CA974260B9ABB5E6A43EEBBC2CE2,41,23,2427.46,105.54,408,0,0.0,3,4,4,Atencao,0.07532531949029125,0,Baixo,0,treino
A2CEA71F80520EAC3BA0FFA29D2DB044,47,11,850.57,77.32,423,0,0.0,3,3,3,Atencao,0.24010392079085593,0,Baixo,0,teste
B7675AFF5AA0E76B0CF786B4DF99B6B4,2,27,1417.71,52.51,419,0,0.0,5,4,4,Campeoes,0.03908454676130369,0,Baixo,0,treino
EBC0D0DF749D0C7B990637F10A40F6A0,19,55,5169.11,87.61,419,0,0.0,4,5,5,Campeoes,0.043715189005269564,0,Baixo,0,teste
C81628A7128172E25046DB6006C11D6C,1,46,1862.84,38.81,409,0,0.0,5,5,4,Campeoes,0.026534402388421068,0,Baixo,0,treino
DF0275B760545BEBAA75AA239B46C72F,154,1,53.26,53.26,154,0,0.0,2,2,1,Hibernando,0.884913981915345,1,Alto,0,teste
ABDB88DDB2F71722A8FBEA485A71BD84,30,19,2554.08,134.43,423,0,0.0,3,4,4,Atencao,0.05845036234656849,0,Baixo,0,teste
ECFE2E1FC10AB3588FC19CEC83973DF9,60,7,697.51,99.64,411,0,0.0,3,3,3,Atencao,0.46434887304249817,1,Medio,0,teste
1C80BCA17FB24991CC2ACAB0504B110D,7,21,974.65,46.41,408,0,0.0,4,4,4,Campeoes,0.05358517564717838,0,Baixo,0,treino
68D7F36262A52C73FAD5FC6E93095E7A,16,76,3790.53,44.08,422,0,0.0,4,5,5,Campeoes,0.0424375849873147,0,Baixo,0,treino
FF11F0E4801D6ED5273D5801699609D2,212,1,115.5,115.5,212,0,0.0,2,1,2,Perdidos,0.8845754902868658,1,Alto,0,treino
3B09195A6D45B1EC3321C2A5E8D19E4C,1,110,3697.42,32.15,423,1,40.64,5,5,5,Campeoes,0.015110782559192048,0,Baixo,0,treino
9013DFDDBFEEB5653AD292B605150734,2,18,1155.69,64.21,358,0,0.0,5,4,4,Campeoes,0.0478113459948732,0,Baixo,0,treino
0ADF6A5755C18102345DE4997D52DF5B,12,13,3200.01,145.46,407,0,0.0,4,4,5,Campeoes,0.11183443417017182,0,Baixo,0,teste
D1D65E117B026D8A5A6951DE6EFF5029,2,115,3526.8,28.44,422,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
A4B93F1558A267E42E666395FD29E204,0,85,6008.36,68.28,420,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
9FE28CD770386AAF81F4FBEDE5306A72,2,80,13790.91,166.16,420,0,0.0,5,5,5,Campeoes,0.014974916410109366,0,Baixo,0,teste
4AA93ED65E62EE71C7F931CD994F6513,8,42,5054.02,117.54,414,0,0.0,4,5,5,Campeoes,0.019996028688566474,0,Baixo,0,treino
F95B9C1E2763BA75BA694CB132C05572,25,67,2486.01,35.51,417,0,0.0,4,5,4,Campeoes,0.05668130313561083,0,Baixo,0,teste
2042C02A981B84E9215F02BB0AD60DA8,4,96,3378.38,31.28,423,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
0743EFCEDB1B461120D7CB071FF0A14E,152,13,4091.27,272.75,387,0,0.0,2,4,5,Em risco (alto valor),0.4755391104502334,1,Medio,0,treino
2ED9356BE333A6DE6140AF427759D6D5,5,10,613.95,61.4,213,0,0.0,4,3,3,Leais,0.08225424795178925,0,Baixo,0,treino
276ABF29FE9935B6CA2A87C4459542C5,16,47,4878.3,99.56,407,0,0.0,4,5,5,Campeoes,0.026699170585367936,0,Baixo,0,teste
B6BA6C98A12B3527FBF008518AE751F6,17,35,2707.05,75.2,408,0,0.0,4,5,5,Campeoes,0.032838668097085445,0,Baixo,0,treino
A8A7DB411C676490AB45A8ED47809B33,2,159,14861.84,89.53,416,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
C47B4976AEBD314DFBCCA290CE5616CB,11,1,27.93,27.93,11,0,0.0,4,1,1,Novos/Promissores,0.799428994607833,1,Alto,0,treino
E308ECB6043F7DBF9D5E6030DAF942D0,29,25,29785.14,1145.58,423,1,1151.03,3,4,5,Atencao,0.047074651237443865,0,Baixo,0,teste
6036DA012206EA4BD497A4461EB46EF6,61,21,513.8,24.47,418,0,0.0,3,4,3,Atencao,0.3151127263681034,0,Medio,0,treino
2868A087691A9F1F0937C8F41B43B8A6,366,1,419.51,419.51,366,0,0.0,1,1,3,Perdidos,0.9269670943222166,1,Alto,0,treino
775B466D7ACE66B50674F12A7747F503,1,26,1095.48,42.13,416,0,0.0,5,4,4,Campeoes,0.03908454676130369,0,Baixo,0,treino
77EEF35E19FAC98F8A4D7C67D948B9A7,2,12,1380.41,115.03,328,0,0.0,5,4,4,Campeoes,0.09290972884715448,0,Baixo,0,teste
6A1BAE42F0F0EA9F24F6F00C1A437546,2,32,1248.27,36.71,392,0,0.0,5,4,4,Campeoes,0.036158408151267606,0,Baixo,0,teste
442A56562C69C30F9C8E006768A851D6,14,13,818.94,63.0,359,0,0.0,4,4,3,Leais,0.16731844355838113,0,Baixo,0,teste
A641D8779132609A7F5C55E00ADDF2DD,10,34,1236.78,36.38,341,0,0.0,4,5,4,Campeoes,0.043486568027302115,0,Baixo,0,treino
BBCCA5C0F241B023C567A0335A195A72,2,95,14037.82,137.63,422,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,teste
D5FA1F2A173C79478E3346BEDE642BD2,16,31,2241.51,65.93,391,0,0.0,4,4,4,Campeoes,0.04531724318198479,0,Baixo,0,teste
2AEE1083B7E3E51929DBE8B6EACCEEBF,33,7,400.12,57.16,369,0,0.0,3,3,3,Atencao,0.4384625854621846,1,Medio,0,treino
12A2699E07F41D91F539C827E477A97B,16,8,132.79,16.6,298,0,0.0,4,3,2,Leais,0.3680958122414932,0,Medio,0,teste
EAFA54E8A9440D46B2C8337582FACD01,0,34,6416.56,173.42,420,0,0.0,5,5,5,Campeoes,0.019554466051120475,0,Baixo,0,teste
CD15D0A3E22BB47DEDC70F275F96E0ED,5,63,4065.02,62.54,340,0,0.0,4,5,5,Campeoes,0.01598219914502262,0,Baixo,0,teste
2FF652C90E418863F4DA43AFE1F1971E,4,28,1540.31,55.01,419,0,0.0,5,4,4,Campeoes,0.03799605970568604,0,Baixo,0,treino
6C4964268D5253F18462C905A5E10906,241,6,547.94,91.32,378,0,0.0,1,3,3,Hibernando,0.7346549415109432,1,Alto,0,treino
ADE7612089430D9F4EDB4012A90F5E9F,1,19,1471.04,77.42,246,0,0.0,5,4,4,Campeoes,0.039391452761056454,0,Baixo,0,treino
9B62A72FDA6A8595BB2381ACE3B8CDC0,3,25,3333.6,119.06,396,0,0.0,5,4,5,Campeoes,0.024450226543339885,0,Baixo,0,teste
14060C13396E60A8A22B0461A9229A5C,31,13,1613.46,115.25,409,0,0.0,3,4,4,Atencao,0.1667245207812256,0,Baixo,0,treino
7F76F52D0C6ADA57E9D77B261654C2FA,142,26,1011.48,36.12,416,0,0.0,2,4,4,Em risco (alto valor),0.73908719353457,1,Alto,0,treino
9D808936EDA73E412FFE5B1A40F1BCA7,5,52,3809.2,70.54,411,0,0.0,4,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
A4A8580260C4445459DDD7D0DCA66399,2,39,2435.33,46.83,407,0,0.0,5,5,4,Campeoes,0.01921518701021509,0,Baixo,0,teste
19822C8B912D30054B8BFE0FBDE62B8E,26,33,3488.88,105.72,386,0,0.0,4,4,5,Campeoes,0.048144819982398716,0,Baixo,0,teste
62DB1716135A465D43BB550AE9E4E556,4,18,1196.85,66.49,422,0,0.0,5,4,4,Campeoes,0.047846105876349486,0,Baixo,0,treino
2B0AE2E866D1E2471FA47485ED1CC06D,6,22,998.34,41.6,407,0,0.0,4,4,4,Campeoes,0.050470156214627415,0,Baixo,0,treino
0D1170437B0D40E6B70118A4D91B1A4F,10,5,1655.48,331.1,80,0,0.0,4,3,4,Leais,0.22666249919958173,0,Baixo,0,teste
7CA59116BD258CEE3BBEF214DE372ED6,133,3,190.14,63.38,168,0,0.0,2,2,2,Hibernando,0.7275092714449,1,Alto,0,teste
2B84BD1C49276AEB8C48AF060E07F3D2,13,8,680.73,75.64,277,0,0.0,4,3,3,Leais,0.24129010886629032,0,Baixo,0,treino
6163BCF2403C0C32A4CE5CB1C40977A8,2,2,292.08,97.36,213,0,0.0,5,2,2,Novos/Promissores,0.46591966458833217,1,Medio,0,treino
C831D9BD2569B66223326C9EB2DD7057,65,8,251.58,27.95,377,0,0.0,3,3,2,Atencao,0.4327454489139499,1,Medio,0,treino
91AC9BEBF020E22E8235D917785F535C,36,37,1831.44,44.67,423,1,72.18,3,5,4,Atencao,0.11189446184967812,0,Baixo,0,treino
45267A1882F537079260B32F93AA9768,2,20,1409.37,70.47,415,0,0.0,5,4,4,Campeoes,0.047846105876349486,0,Baixo,0,treino
421B0125B44E6152DF780C659F04CFD5,60,19,969.09,48.45,415,0,0.0,3,4,4,Atencao,0.2470739207248523,0,Baixo,0,teste
04C7C74AD6B67D079163E3951FF3F79E,4,19,929.46,42.25,376,0,0.0,5,4,4,Campeoes,0.04962949008935884,0,Baixo,0,treino
ACE1B2460FC937F1F634A47C7FC14873,321,4,217.38,54.35,393,0,0.0,1,2,2,Hibernando,0.8455432896195126,1,Alto,0,teste
944E09AE695B020D1CB8E868AEB6AA1E,1,38,4248.72,111.81,421,0,0.0,5,5,5,Campeoes,0.019996028688566474,0,Baixo,0,treino
04EFE52C70D753D9646B1E8B19BC6CB7,4,36,1880.77,50.83,422,0,0.0,5,5,4,Campeoes,0.030056897570676477,0,Baixo,0,teste
FD9917313E2562433F14119D50DED3D6,2,50,3564.71,60.42,417,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
2303E1E763224ECCCA173AC2A661A920,126,5,170.43,34.09,260,0,0.0,2,3,2,Hibernando,0.6120503211634825,1,Alto,0,treino
FDCAC8A7B7D9E3E00B61CD85D9876F9E,58,9,736.32,73.63,370,0,0.0,3,3,3,Atencao,0.32517185491116657,0,Medio,0,treino
67F6547FC3D140E9034C744F2BCF71C8,194,7,288.2,41.17,404,0,0.0,2,3,2,Hibernando,0.6965469437125976,1,Alto,0,treino
DBC857E7241044685B65DC156D36C130,4,94,8757.32,87.57,417,0,0.0,5,5,5,Campeoes,0.01575043007725584,0,Baixo,0,treino
0B7430F3C98138AFF947BA934490CF4A,92,4,698.08,174.52,330,0,0.0,2,3,3,Hibernando,0.48958846713782656,1,Medio,0,treino
7ECD763B3E0E2852D6283B6B74DA1B7E,27,28,4631.22,149.39,398,0,0.0,3,4,5,Atencao,0.0484563882865689,0,Baixo,0,treino
81E586FA3A3A9F6C6D9E94B37B5B65F4,70,29,4035.38,139.15,407,0,0.0,3,4,5,Atencao,0.1910164905560369,0,Baixo,0,treino
0923D82632CA33BF93108C071D1A637D,1,105,10108.7,95.37,423,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
3A51090D26423BDA5721B0C82076DF8C,11,31,1452.67,44.02,421,0,0.0,4,4,4,Campeoes,0.05452378281729732,0,Baixo,0,teste
A5C49181A3553EB6253803BC4E494B24,62,14,1298.77,92.77,403,0,0.0,3,4,4,Atencao,0.3274668494393068,0,Medio,0,treino
5E0B8FC5045DB83A146F581FBC6A9580,18,38,2432.3,56.57,363,0,0.0,4,5,4,Campeoes,0.031213153460800797,0,Baixo,0,treino
894228282A843594B87793F69E1623EE,10,33,820.06,24.85,421,0,0.0,4,4,3,Leais,0.06039785054218267,0,Baixo,0,treino
DF919B548BEE82A4BC9ABDF2E44A7675,8,16,315.64,18.57,423,0,0.0,4,4,3,Leais,0.11845162160366952,0,Baixo,0,teste
16B05609407515823F93F3DB73240B27,5,44,8973.27,169.31,420,0,0.0,4,5,5,Campeoes,0.01835841002233063,0,Baixo,0,treino
F5ACEB1945418AA98AF658D3F6555132,116,3,65.36,16.34,337,0,0.0,2,2,1,Hibernando,0.6548471567112304,1,Alto,0,treino
EA0146B2A712A5EBAF03CF3497E9FC69,5,20,991.52,45.07,408,0,0.0,4,4,4,Campeoes,0.050470156214627415,0,Baixo,0,treino
F7799A6DD975434BAAB376952D1BE302,60,3,470.26,156.75,254,0,0.0,3,2,3,Atencao,0.5834679958340236,1,Medio,0,treino
886103BC7002CAC10C93376F73EA2E2E,30,9,284.25,28.43,333,0,0.0,3,3,2,Atencao,0.32687744809910874,0,Medio,0,teste
04FA83EBDFE683466FECA09E36D5EB5A,63,8,578.73,72.34,335,0,0.0,3,3,3,Atencao,0.39267409743913695,0,Medio,0,teste
4F2FF0A04213D5D731A1D7C0C78DB483,2,4,347.44,86.86,346,0,0.0,5,3,3,Leais,0.35711908128710174,0,Medio,0,treino
7E9D0FBD1C4D76B75877400D5188C8CC,150,2,25.78,12.89,262,0,0.0,2,2,1,Hibernando,0.8301828998960872,1,Alto,0,teste
B7353F69B09FEA592CE49B3C205BA32A,0,14,3748.11,249.87,416,0,0.0,5,4,5,Campeoes,0.08528810608135859,0,Baixo,0,treino
1BF951464A105222A3DA2845A86CC76C,15,89,3147.04,34.21,422,0,0.0,4,5,5,Campeoes,0.049053120877641375,0,Baixo,0,teste
8A9CCFDB3BA74527FAE18AE9ADAA5339,40,19,3408.79,179.41,404,0,0.0,3,4,5,Atencao,0.06951488964277502,0,Baixo,0,treino
B14BB165115B6BCD28655CC3ECEA98EF,1,93,12195.54,120.75,423,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,teste
0FFBFDD2B8E8D960B967E53394CB1DDF,22,17,3245.68,135.24,414,0,0.0,4,4,5,Campeoes,0.061561814794460816,0,Baixo,0,treino
4CCEED451F2726EBC9D7CBA7CF1E0796,13,3,249.29,83.1,42,0,0.0,4,2,2,Novos/Promissores,0.3699179093914935,0,Medio,0,treino
EA1F70D656700F735BB1C1AB4B49282E,106,14,1498.36,107.03,414,0,0.0,2,4,4,Em risco (alto valor),0.5331231068605132,1,Medio,0,treino
E7220718AF6C1F3F04881E07F988C69C,127,4,152.7,30.54,378,0,0.0,2,3,2,Hibernando,0.5595764739743909,1,Medio,0,teste
96F91B1A223601C1D458AE34575C67AA,12,35,1395.63,37.72,415,0,0.0,4,5,4,Campeoes,0.049497650956671344,0,Baixo,0,teste
102F1BEA56B5B7A783F81FA3E47AEFBB,87,40,3074.95,73.21,422,0,0.0,2,5,5,Em risco (alto valor),0.5987174215667078,1,Medio,0,teste
EC8A4B956B213F3B0FC00581253FC102,27,50,5966.03,108.47,407,0,0.0,3,5,5,Atencao,0.055892851942794655,0,Baixo,0,treino
725C491C526DE891DC6033429861AE01,69,7,644.01,80.5,418,0,0.0,3,3,3,Atencao,0.5003343011246755,1,Medio,0,teste
0D1688E89F4219F04E8EE02A6401893F,212,2,36.99,18.5,220,0,0.0,2,2,1,Hibernando,0.77609874652641,1,Alto,0,teste
907E94F5F2015F8C185499A233117B59,8,46,9597.0,191.94,418,0,0.0,4,5,5,Campeoes,0.020953361703543356,0,Baixo,0,teste
7625A94E7F420FEB8D0F6109C7AC7318,31,8,609.08,67.68,409,0,0.0,3,3,3,Atencao,0.32325143476349527,0,Medio,0,treino
3B856A00B2E74E6A6C3F9039B95FA85F,1,57,5707.81,98.41,418,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,teste
71B363F50C5652E3346A0649F193D5CB,122,8,1375.74,152.86,379,0,0.0,2,3,4,Hibernando,0.5471497179745056,1,Medio,0,treino
E4D7BC2C53BE8103FE989569E803CDF2,15,23,2547.88,84.93,418,0,0.0,4,4,4,Campeoes,0.05407794540635012,0,Baixo,0,treino
32E203F9EAC7FCF970D683F34969FAF4,57,4,287.62,57.52,358,0,0.0,3,2,2,Atencao,0.5448131383930411,1,Medio,0,teste
9C4AA46412C1DDC15D7B5D34D736F5C9,2,45,3791.76,80.68,417,0,0.0,5,5,5,Campeoes,0.01859630838830357,0,Baixo,0,treino
BA68D65BDA0F20B478512B26E26FF98B,326,2,70.13,35.07,350,0,0.0,1,2,1,Hibernando,0.7169869214904876,1,Alto,0,treino
805FE998129A61A41302476A51B2CB7D,31,33,1184.0,32.0,417,0,0.0,3,4,4,Atencao,0.07864068701219054,0,Baixo,0,treino
6071A9BD7E15DF3E2C3D7973B0DC743F,12,42,2042.47,44.4,415,0,0.0,4,5,4,Campeoes,0.05920344787411219,0,Baixo,0,teste
3E8DE9555EA352787F6EC4CA25156989,38,8,827.13,103.39,207,0,0.0,3,3,3,Atencao,0.3028430417506818,0,Medio,0,teste
FD09345312D0946121954FAC94DCB0EA,19,15,1703.9,113.59,264,0,0.0,4,4,4,Campeoes,0.10637637418311699,0,Baixo,0,treino
07BA92D9D49F7EEAA8F2DED56BF1CC52,57,8,765.81,85.09,417,0,0.0,3,3,3,Atencao,0.38113481702097973,0,Medio,0,treino
01CE2B970F9A4F830B9ECE3874BE9872,18,29,1856.03,59.87,368,0,0.0,4,4,4,Campeoes,0.06181079064580009,0,Baixo,0,treino
533E4C304DA5C65B4B63FC29D2C3F87B,15,7,311.31,44.47,374,0,0.0,4,3,3,Leais,0.4667821089781403,1,Medio,0,teste
6E81BB58EB2A2EAD36B62BC29C8CC468,30,2,74.02,37.01,156,0,0.0,3,2,1,Atencao,0.5851936732925054,1,Medio,0,treino
2BBE1CBD10BB08576F359E4753D6F38C,48,8,113.46,14.18,180,0,0.0,3,3,2,Atencao,0.3722352486159529,0,Medio,0,treino
36E5AD77BA217B4FCA6E00E2043A3001,63,12,3588.39,276.03,401,0,0.0,3,4,5,Atencao,0.27454899561584156,0,Baixo,0,treino
5459A272094AAECECDF46464897C15BB,0,5,221.04,44.21,52,0,0.0,5,3,2,Leais,0.2261978239024648,0,Baixo,0,teste
11EDB8578929F13E74E01A7D0AC9C724,29,22,927.25,42.15,416,0,0.0,3,4,4,Atencao,0.0981775156128767,0,Baixo,0,teste
B0CC48BA3DF072D3515FADB6327012D3,2,8,284.53,35.57,418,0,0.0,5,3,2,Leais,0.306795376210377,0,Medio,0,treino
5638B557E8408EA4438BB7C5B2E939E9,0,13,1522.09,117.08,197,0,0.0,5,4,4,Campeoes,0.06263121653087506,0,Baixo,0,teste
691298DFA5925C21AF9D9CA5AED42525,0,70,2387.27,31.83,417,0,0.0,5,5,4,Campeoes,0.014917734018669604,0,Baixo,0,treino
